filename,id,split,synset,breed,ear_type,file
n02094114_3935.jpg,n02094114_3935,train,n02094114,Norfolk_terrier,half_floppy,images/train/n02094114_3935.jpg
n02094114_3970.jpg,n02094114_3970,train,n02094114,Norfolk_terrier,half_floppy,images/train/n02094114_3970.jpg
n02094114_4158.jpg,n02094114_4158,train,n02094114,Norfolk_terrier,half_floppy,images/train/n02094114_4158.jpg
n02094114_4394.jpg,n02094114_4394,train,n02094114,Norfolk_terrier,half_floppy,images/train/n02094114_4394.jpg
n02094114_445.jpg,n02094114_445,train,n02094114,Norfolk_terrier,half_floppy,images/train/n02094114_445.jpg
n02094114_4611.jpg,n02094114_4611,train,n02094114,Norfolk_terrier,half_floppy,images/train/n02094114_4611.jpg
n02094114_482.jpg,n02094114_482,train,n02094114,Norfolk_terrier,half_floppy,images/train/n02094114_482.jpg
n02094114_496.jpg,n02094114_496,train,n02094114,Norfolk_terrier,half_floppy,images/train/n02094114_496.jpg
n02094114_61.jpg,n02094114_61,train,n02094114,Norfolk_terrier,half_floppy,images/train/n02094114_61.jpg
n02094114_876.jpg,n02094114_876,train,n02094114,Norfolk_terrier,half_floppy,images/train/n02094114_876.jpg
n02094114_907.jpg,n02094114_907,train,n02094114,Norfolk_terrier,half_floppy,images/train/n02094114_907.jpg
n02094258_1003.jpg,n02094258_1003,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_1003.jpg
n02094258_103.jpg,n02094258_103,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_103.jpg
n02094258_1065.jpg,n02094258_1065,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_1065.jpg
n02094258_112.jpg,n02094258_112,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_112.jpg
n02094258_1132.jpg,n02094258_1132,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_1132.jpg
n02094258_1407.jpg,n02094258_1407,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_1407.jpg
n02094258_166.jpg,n02094258_166,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_166.jpg
n02094258_1704.jpg,n02094258_1704,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_1704.jpg
n02094258_1985.jpg,n02094258_1985,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_1985.jpg
n02094258_201.jpg,n02094258_201,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_201.jpg
n02094258_230.jpg,n02094258_230,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_230.jpg
n02094258_2672.jpg,n02094258_2672,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_2672.jpg
n02094258_2711.jpg,n02094258_2711,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_2711.jpg
n02094258_2816.jpg,n02094258_2816,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_2816.jpg
n02094258_3036.jpg,n02094258_3036,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_3036.jpg
n02094258_307.jpg,n02094258_307,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_307.jpg
n02094258_3165.jpg,n02094258_3165,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_3165.jpg
n02094258_3167.jpg,n02094258_3167,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_3167.jpg
n02094258_3435.jpg,n02094258_3435,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_3435.jpg
n02094258_50.jpg,n02094258_50,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_50.jpg
n02094258_645.jpg,n02094258_645,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_645.jpg
n02094258_72.jpg,n02094258_72,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_72.jpg
n02094258_739.jpg,n02094258_739,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_739.jpg
n02094258_847.jpg,n02094258_847,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_847.jpg
n02094258_90.jpg,n02094258_90,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_90.jpg
n02094258_936.jpg,n02094258_936,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_936.jpg
n02094258_95.jpg,n02094258_95,train,n02094258,Norwich_terrier,pointy,images/train/n02094258_95.jpg
n02094433_10126.jpg,n02094433_10126,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_10126.jpg
n02094433_1301.jpg,n02094433_1301,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_1301.jpg
n02094433_1634.jpg,n02094433_1634,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_1634.jpg
n02094433_1770.jpg,n02094433_1770,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_1770.jpg
n02094433_2006.jpg,n02094433_2006,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_2006.jpg
n02094433_2022.jpg,n02094433_2022,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_2022.jpg
n02094433_2041.jpg,n02094433_2041,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_2041.jpg
n02094433_2125.jpg,n02094433_2125,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_2125.jpg
n02094433_2127.jpg,n02094433_2127,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_2127.jpg
n02094433_2328.jpg,n02094433_2328,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_2328.jpg
n02094433_2375.jpg,n02094433_2375,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_2375.jpg
n02094433_259.jpg,n02094433_259,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_259.jpg
n02094433_266.jpg,n02094433_266,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_266.jpg
n02094433_2685.jpg,n02094433_2685,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_2685.jpg
n02094433_2740.jpg,n02094433_2740,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_2740.jpg
n02094433_2748.jpg,n02094433_2748,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_2748.jpg
n02094433_2759.jpg,n02094433_2759,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_2759.jpg
n02094433_2776.jpg,n02094433_2776,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_2776.jpg
n02094433_2901.jpg,n02094433_2901,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_2901.jpg
n02094433_2919.jpg,n02094433_2919,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_2919.jpg
n02094433_3296.jpg,n02094433_3296,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_3296.jpg
n02094433_3431.jpg,n02094433_3431,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_3431.jpg
n02094433_3640.jpg,n02094433_3640,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_3640.jpg
n02094433_3704.jpg,n02094433_3704,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_3704.jpg
n02094433_4005.jpg,n02094433_4005,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_4005.jpg
n02094433_4248.jpg,n02094433_4248,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_4248.jpg
n02094433_4916.jpg,n02094433_4916,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_4916.jpg
n02094433_515.jpg,n02094433_515,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_515.jpg
n02094433_5384.jpg,n02094433_5384,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_5384.jpg
n02094433_540.jpg,n02094433_540,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_540.jpg
n02094433_6258.jpg,n02094433_6258,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_6258.jpg
n02094433_63.jpg,n02094433_63,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_63.jpg
n02094433_6328.jpg,n02094433_6328,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_6328.jpg
n02094433_6338.jpg,n02094433_6338,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_6338.jpg
n02094433_708.jpg,n02094433_708,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_708.jpg
n02094433_7191.jpg,n02094433_7191,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_7191.jpg
n02094433_7445.jpg,n02094433_7445,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_7445.jpg
n02094433_7702.jpg,n02094433_7702,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_7702.jpg
n02094433_795.jpg,n02094433_795,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_795.jpg
n02094433_8419.jpg,n02094433_8419,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_8419.jpg
n02094433_96.jpg,n02094433_96,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_96.jpg
n02094433_9618.jpg,n02094433_9618,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_9618.jpg
n02094433_9739.jpg,n02094433_9739,train,n02094433,Yorkshire_terrier,pointy,images/train/n02094433_9739.jpg
n02095314_1100.jpg,n02095314_1100,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_1100.jpg
n02095314_138.jpg,n02095314_138,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_138.jpg
n02095314_1577.jpg,n02095314_1577,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_1577.jpg
n02095314_1717.jpg,n02095314_1717,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_1717.jpg
n02095314_1754.jpg,n02095314_1754,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_1754.jpg
n02095314_1829.jpg,n02095314_1829,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_1829.jpg
n02095314_188.jpg,n02095314_188,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_188.jpg
n02095314_1976.jpg,n02095314_1976,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_1976.jpg
n02095314_2130.jpg,n02095314_2130,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_2130.jpg
n02095314_2230.jpg,n02095314_2230,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_2230.jpg
n02095314_2308.jpg,n02095314_2308,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_2308.jpg
n02095314_2424.jpg,n02095314_2424,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_2424.jpg
n02095314_2460.jpg,n02095314_2460,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_2460.jpg
n02095314_2564.jpg,n02095314_2564,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_2564.jpg
n02095314_2609.jpg,n02095314_2609,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_2609.jpg
n02095314_289.jpg,n02095314_289,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_289.jpg
n02095314_2890.jpg,n02095314_2890,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_2890.jpg
n02095314_293.jpg,n02095314_293,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_293.jpg
n02095314_2932.jpg,n02095314_2932,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_2932.jpg
n02095314_3052.jpg,n02095314_3052,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_3052.jpg
n02095314_318.jpg,n02095314_318,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_318.jpg
n02095314_3189.jpg,n02095314_3189,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_3189.jpg
n02095314_3217.jpg,n02095314_3217,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_3217.jpg
n02095314_3227.jpg,n02095314_3227,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_3227.jpg
n02095314_3343.jpg,n02095314_3343,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_3343.jpg
n02095314_3372.jpg,n02095314_3372,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_3372.jpg
n02095314_397.jpg,n02095314_397,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_397.jpg
n02095314_550.jpg,n02095314_550,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_550.jpg
n02095314_651.jpg,n02095314_651,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_651.jpg
n02095314_662.jpg,n02095314_662,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_662.jpg
n02095314_669.jpg,n02095314_669,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_669.jpg
n02095314_691.jpg,n02095314_691,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_691.jpg
n02095314_777.jpg,n02095314_777,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_777.jpg
n02095314_792.jpg,n02095314_792,train,n02095314,wire-haired_fox_terrier,half_floppy,images/train/n02095314_792.jpg
n02095570_1131.jpg,n02095570_1131,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_1131.jpg
n02095570_1149.jpg,n02095570_1149,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_1149.jpg
n02095570_1437.jpg,n02095570_1437,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_1437.jpg
n02095570_1482.jpg,n02095570_1482,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_1482.jpg
n02095570_1590.jpg,n02095570_1590,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_1590.jpg
n02095570_1663.jpg,n02095570_1663,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_1663.jpg
n02095570_1816.jpg,n02095570_1816,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_1816.jpg
n02095570_1867.jpg,n02095570_1867,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_1867.jpg
n02095570_199.jpg,n02095570_199,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_199.jpg
n02095570_2418.jpg,n02095570_2418,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_2418.jpg
n02095570_2748.jpg,n02095570_2748,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_2748.jpg
n02095570_280.jpg,n02095570_280,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_280.jpg
n02095570_2815.jpg,n02095570_2815,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_2815.jpg
n02095570_3284.jpg,n02095570_3284,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_3284.jpg
n02095570_3493.jpg,n02095570_3493,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_3493.jpg
n02095570_3699.jpg,n02095570_3699,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_3699.jpg
n02095570_3711.jpg,n02095570_3711,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_3711.jpg
n02095570_4256.jpg,n02095570_4256,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_4256.jpg
n02095570_427.jpg,n02095570_427,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_427.jpg
n02095570_429.jpg,n02095570_429,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_429.jpg
n02095570_4347.jpg,n02095570_4347,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_4347.jpg
n02095570_4560.jpg,n02095570_4560,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_4560.jpg
n02095570_4854.jpg,n02095570_4854,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_4854.jpg
n02095570_4985.jpg,n02095570_4985,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_4985.jpg
n02095570_5024.jpg,n02095570_5024,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_5024.jpg
n02095570_5484.jpg,n02095570_5484,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_5484.jpg
n02095570_5796.jpg,n02095570_5796,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_5796.jpg
n02095570_5800.jpg,n02095570_5800,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_5800.jpg
n02095570_601.jpg,n02095570_601,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_601.jpg
n02095570_816.jpg,n02095570_816,train,n02095570,Lakeland_terrier,half_floppy,images/train/n02095570_816.jpg
n02095889_1003.jpg,n02095889_1003,train,n02095889,Sealyham_terrier,floppy,images/train/n02095889_1003.jpg
n02095889_1044.jpg,n02095889_1044,train,n02095889,Sealyham_terrier,floppy,images/train/n02095889_1044.jpg
n02095889_1290.jpg,n02095889_1290,train,n02095889,Sealyham_terrier,floppy,images/train/n02095889_1290.jpg
n02095889_1820.jpg,n02095889_1820,train,n02095889,Sealyham_terrier,floppy,images/train/n02095889_1820.jpg
n02095889_1854.jpg,n02095889_1854,train,n02095889,Sealyham_terrier,floppy,images/train/n02095889_1854.jpg
n02095889_199.jpg,n02095889_199,train,n02095889,Sealyham_terrier,floppy,images/train/n02095889_199.jpg
n02095889_2074.jpg,n02095889_2074,train,n02095889,Sealyham_terrier,floppy,images/train/n02095889_2074.jpg
n02095889_2539.jpg,n02095889_2539,train,n02095889,Sealyham_terrier,floppy,images/train/n02095889_2539.jpg
n02095889_2733.jpg,n02095889_2733,train,n02095889,Sealyham_terrier,floppy,images/train/n02095889_2733.jpg
n02095889_2927.jpg,n02095889_2927,train,n02095889,Sealyham_terrier,floppy,images/train/n02095889_2927.jpg
n02095889_298.jpg,n02095889_298,train,n02095889,Sealyham_terrier,floppy,images/train/n02095889_298.jpg
n02095889_4034.jpg,n02095889_4034,train,n02095889,Sealyham_terrier,floppy,images/train/n02095889_4034.jpg
n02095889_4039.jpg,n02095889_4039,train,n02095889,Sealyham_terrier,floppy,images/train/n02095889_4039.jpg
n02095889_4789.jpg,n02095889_4789,train,n02095889,Sealyham_terrier,floppy,images/train/n02095889_4789.jpg
n02095889_4899.jpg,n02095889_4899,train,n02095889,Sealyham_terrier,floppy,images/train/n02095889_4899.jpg
n02095889_5609.jpg,n02095889_5609,train,n02095889,Sealyham_terrier,floppy,images/train/n02095889_5609.jpg
n02095889_5628.jpg,n02095889_5628,train,n02095889,Sealyham_terrier,floppy,images/train/n02095889_5628.jpg
n02095889_6039.jpg,n02095889_6039,train,n02095889,Sealyham_terrier,floppy,images/train/n02095889_6039.jpg
n02095889_673.jpg,n02095889_673,train,n02095889,Sealyham_terrier,floppy,images/train/n02095889_673.jpg
n02095889_783.jpg,n02095889_783,train,n02095889,Sealyham_terrier,floppy,images/train/n02095889_783.jpg
n02095889_941.jpg,n02095889_941,train,n02095889,Sealyham_terrier,floppy,images/train/n02095889_941.jpg
n02096051_1110.jpg,n02096051_1110,train,n02096051,Airedale,half_floppy,images/train/n02096051_1110.jpg
n02096051_1235.jpg,n02096051_1235,train,n02096051,Airedale,half_floppy,images/train/n02096051_1235.jpg
n02096051_1625.jpg,n02096051_1625,train,n02096051,Airedale,half_floppy,images/train/n02096051_1625.jpg
n02096051_1912.jpg,n02096051_1912,train,n02096051,Airedale,half_floppy,images/train/n02096051_1912.jpg
n02096051_2170.jpg,n02096051_2170,train,n02096051,Airedale,half_floppy,images/train/n02096051_2170.jpg
n02096051_225.jpg,n02096051_225,train,n02096051,Airedale,half_floppy,images/train/n02096051_225.jpg
n02096051_2314.jpg,n02096051_2314,train,n02096051,Airedale,half_floppy,images/train/n02096051_2314.jpg
n02096051_2333.jpg,n02096051_2333,train,n02096051,Airedale,half_floppy,images/train/n02096051_2333.jpg
n02096051_249.jpg,n02096051_249,train,n02096051,Airedale,half_floppy,images/train/n02096051_249.jpg
n02096051_2550.jpg,n02096051_2550,train,n02096051,Airedale,half_floppy,images/train/n02096051_2550.jpg
n02096051_2717.jpg,n02096051_2717,train,n02096051,Airedale,half_floppy,images/train/n02096051_2717.jpg
n02096051_3030.jpg,n02096051_3030,train,n02096051,Airedale,half_floppy,images/train/n02096051_3030.jpg
n02096051_3317.jpg,n02096051_3317,train,n02096051,Airedale,half_floppy,images/train/n02096051_3317.jpg
n02096051_3665.jpg,n02096051_3665,train,n02096051,Airedale,half_floppy,images/train/n02096051_3665.jpg
n02096051_3750.jpg,n02096051_3750,train,n02096051,Airedale,half_floppy,images/train/n02096051_3750.jpg
n02096051_3823.jpg,n02096051_3823,train,n02096051,Airedale,half_floppy,images/train/n02096051_3823.jpg
n02096051_4196.jpg,n02096051_4196,train,n02096051,Airedale,half_floppy,images/train/n02096051_4196.jpg
n02096051_5048.jpg,n02096051_5048,train,n02096051,Airedale,half_floppy,images/train/n02096051_5048.jpg
n02096051_5356.jpg,n02096051_5356,train,n02096051,Airedale,half_floppy,images/train/n02096051_5356.jpg
n02096051_5432.jpg,n02096051_5432,train,n02096051,Airedale,half_floppy,images/train/n02096051_5432.jpg
n02096051_5776.jpg,n02096051_5776,train,n02096051,Airedale,half_floppy,images/train/n02096051_5776.jpg
n02096051_6315.jpg,n02096051_6315,train,n02096051,Airedale,half_floppy,images/train/n02096051_6315.jpg
n02096051_6332.jpg,n02096051_6332,train,n02096051,Airedale,half_floppy,images/train/n02096051_6332.jpg
n02096051_6733.jpg,n02096051_6733,train,n02096051,Airedale,half_floppy,images/train/n02096051_6733.jpg
n02096051_6812.jpg,n02096051_6812,train,n02096051,Airedale,half_floppy,images/train/n02096051_6812.jpg
n02096051_6855.jpg,n02096051_6855,train,n02096051,Airedale,half_floppy,images/train/n02096051_6855.jpg
n02096051_6933.jpg,n02096051_6933,train,n02096051,Airedale,half_floppy,images/train/n02096051_6933.jpg
n02096051_7077.jpg,n02096051_7077,train,n02096051,Airedale,half_floppy,images/train/n02096051_7077.jpg
n02096051_7394.jpg,n02096051_7394,train,n02096051,Airedale,half_floppy,images/train/n02096051_7394.jpg
n02096051_7516.jpg,n02096051_7516,train,n02096051,Airedale,half_floppy,images/train/n02096051_7516.jpg
n02096051_7647.jpg,n02096051_7647,train,n02096051,Airedale,half_floppy,images/train/n02096051_7647.jpg
n02096051_7762.jpg,n02096051_7762,train,n02096051,Airedale,half_floppy,images/train/n02096051_7762.jpg
n02096051_7847.jpg,n02096051_7847,train,n02096051,Airedale,half_floppy,images/train/n02096051_7847.jpg
n02096051_8103.jpg,n02096051_8103,train,n02096051,Airedale,half_floppy,images/train/n02096051_8103.jpg
n02096051_8270.jpg,n02096051_8270,train,n02096051,Airedale,half_floppy,images/train/n02096051_8270.jpg
n02096051_8392.jpg,n02096051_8392,train,n02096051,Airedale,half_floppy,images/train/n02096051_8392.jpg
n02096051_8553.jpg,n02096051_8553,train,n02096051,Airedale,half_floppy,images/train/n02096051_8553.jpg
n02096051_910.jpg,n02096051_910,train,n02096051,Airedale,half_floppy,images/train/n02096051_910.jpg
n02096051_9319.jpg,n02096051_9319,train,n02096051,Airedale,half_floppy,images/train/n02096051_9319.jpg
n02096051_9329.jpg,n02096051_9329,train,n02096051,Airedale,half_floppy,images/train/n02096051_9329.jpg
n02096051_9391.jpg,n02096051_9391,train,n02096051,Airedale,half_floppy,images/train/n02096051_9391.jpg
n02096051_9617.jpg,n02096051_9617,train,n02096051,Airedale,half_floppy,images/train/n02096051_9617.jpg
n02096051_9631.jpg,n02096051_9631,train,n02096051,Airedale,half_floppy,images/train/n02096051_9631.jpg
n02096051_982.jpg,n02096051_982,train,n02096051,Airedale,half_floppy,images/train/n02096051_982.jpg
n02096177_1000.jpg,n02096177_1000,train,n02096177,cairn,pointy,images/train/n02096177_1000.jpg
n02096177_11012.jpg,n02096177_11012,train,n02096177,cairn,pointy,images/train/n02096177_11012.jpg
n02096177_11415.jpg,n02096177_11415,train,n02096177,cairn,pointy,images/train/n02096177_11415.jpg
n02096177_11642.jpg,n02096177_11642,train,n02096177,cairn,pointy,images/train/n02096177_11642.jpg
n02096177_12507.jpg,n02096177_12507,train,n02096177,cairn,pointy,images/train/n02096177_12507.jpg
n02096177_133.jpg,n02096177_133,train,n02096177,cairn,pointy,images/train/n02096177_133.jpg
n02096177_1385.jpg,n02096177_1385,train,n02096177,cairn,pointy,images/train/n02096177_1385.jpg
n02096177_1390.jpg,n02096177_1390,train,n02096177,cairn,pointy,images/train/n02096177_1390.jpg
n02096177_1405.jpg,n02096177_1405,train,n02096177,cairn,pointy,images/train/n02096177_1405.jpg
n02096177_1420.jpg,n02096177_1420,train,n02096177,cairn,pointy,images/train/n02096177_1420.jpg
n02096177_1503.jpg,n02096177_1503,train,n02096177,cairn,pointy,images/train/n02096177_1503.jpg
n02096177_1589.jpg,n02096177_1589,train,n02096177,cairn,pointy,images/train/n02096177_1589.jpg
n02096177_1596.jpg,n02096177_1596,train,n02096177,cairn,pointy,images/train/n02096177_1596.jpg
n02096177_1713.jpg,n02096177_1713,train,n02096177,cairn,pointy,images/train/n02096177_1713.jpg
n02096177_1732.jpg,n02096177_1732,train,n02096177,cairn,pointy,images/train/n02096177_1732.jpg
n02096177_1946.jpg,n02096177_1946,train,n02096177,cairn,pointy,images/train/n02096177_1946.jpg
n02096177_2414.jpg,n02096177_2414,train,n02096177,cairn,pointy,images/train/n02096177_2414.jpg
n02096177_2553.jpg,n02096177_2553,train,n02096177,cairn,pointy,images/train/n02096177_2553.jpg
n02096177_2687.jpg,n02096177_2687,train,n02096177,cairn,pointy,images/train/n02096177_2687.jpg
n02096177_2917.jpg,n02096177_2917,train,n02096177,cairn,pointy,images/train/n02096177_2917.jpg
n02096177_2935.jpg,n02096177_2935,train,n02096177,cairn,pointy,images/train/n02096177_2935.jpg
n02096177_3224.jpg,n02096177_3224,train,n02096177,cairn,pointy,images/train/n02096177_3224.jpg
n02096177_3476.jpg,n02096177_3476,train,n02096177,cairn,pointy,images/train/n02096177_3476.jpg
n02096177_4154.jpg,n02096177_4154,train,n02096177,cairn,pointy,images/train/n02096177_4154.jpg
n02096177_417.jpg,n02096177_417,train,n02096177,cairn,pointy,images/train/n02096177_417.jpg
n02096177_430.jpg,n02096177_430,train,n02096177,cairn,pointy,images/train/n02096177_430.jpg
n02096177_4611.jpg,n02096177_4611,train,n02096177,cairn,pointy,images/train/n02096177_4611.jpg
n02096177_470.jpg,n02096177_470,train,n02096177,cairn,pointy,images/train/n02096177_470.jpg
n02096177_475.jpg,n02096177_475,train,n02096177,cairn,pointy,images/train/n02096177_475.jpg
n02096177_5117.jpg,n02096177_5117,train,n02096177,cairn,pointy,images/train/n02096177_5117.jpg
n02096177_571.jpg,n02096177_571,train,n02096177,cairn,pointy,images/train/n02096177_571.jpg
n02096177_579.jpg,n02096177_579,train,n02096177,cairn,pointy,images/train/n02096177_579.jpg
n02096177_580.jpg,n02096177_580,train,n02096177,cairn,pointy,images/train/n02096177_580.jpg
n02096177_627.jpg,n02096177_627,train,n02096177,cairn,pointy,images/train/n02096177_627.jpg
n02096177_6555.jpg,n02096177_6555,train,n02096177,cairn,pointy,images/train/n02096177_6555.jpg
n02096177_679.jpg,n02096177_679,train,n02096177,cairn,pointy,images/train/n02096177_679.jpg
n02096177_680.jpg,n02096177_680,train,n02096177,cairn,pointy,images/train/n02096177_680.jpg
n02096177_8014.jpg,n02096177_8014,train,n02096177,cairn,pointy,images/train/n02096177_8014.jpg
n02096177_8173.jpg,n02096177_8173,train,n02096177,cairn,pointy,images/train/n02096177_8173.jpg
n02096177_9208.jpg,n02096177_9208,train,n02096177,cairn,pointy,images/train/n02096177_9208.jpg
